DR Number,Date Occurred,Time Occurred,latitude,longitude
121709870,2012-04-17,1500,34.2793,-118.5021
121710031,2012-04-21,1515,34.2932,-118.5022
121711859,2012-05-27,120,34.2573,-118.5951
121712003,2012-05-25,1300,34.2355,-118.5885
121710592,2012-05-03,1020,34.2355,-118.5317
121712986,2012-06-18,1930,34.2282,-118.5907
121710258,2012-04-26,1100,34.2572,-118.606
121710478,2012-04-30,1030,34.2758,-118.5248
121708826,2012-03-30,1300,34.3202,-118.4966
121712656,2012-06-11,1700,34.2967,-118.5508
121709205,2012-04-05,1240,34.2649,-118.5234
121709748,2012-04-16,1805,34.2648,-118.5056
121711409,2012-05-19,15,34.2661,-118.6153
121712608,2012-06-10,1630,34.244,-118.5583
121711698,2012-05-24,2100,34.2573,-118.5273
121710203,2012-04-25,1255,34.2355,-118.5885
121710912,2012-05-09,1645,34.2757,-118.5384
121711416,2012-05-19,1730,34.2823,-118.5619
121712852,2012-06-15,1930,34.2282,-118.5907
121709317,2012-04-07,1410,34.299,-118.5027
121711642,2012-05-23,1200,34.2358,-118.5069
121709592,2012-04-13,1100,34.2246,-118.52
121711171,2012-05-15,405,34.2431,-118.5156
121708939,2012-04-01,1200,34.2265,-118.5361
121710845,2012-05-08,1530,34.2645,-118.5272
121713112,2012-06-21,1005,34.2357,-118.4873
121713201,2012-06-22,1250,34.25,-118.5273
121710318,2012-04-27,1545,34.2355,-118.5448
121710407,2012-04-29,2030,34.2266,-118.4851
121712812,2012-06-14,2055,34.2373,-118.5361
121711654,2012-05-23,1435,34.2574,-118.4849
121712234,2012-06-03,1410,34.2285,-118.5026
121710759,2012-05-06,1410,34.223,-118.5378
121711106,2012-05-13,240,34.2282,-118.5536
121713168,2012-06-22,1230,34.2428,-118.5536
121709845,2012-04-17,900,34.2501,-118.4762
121710996,2012-05-10,1820,34.2684,-118.5022
121710001,2012-04-20,1430,34.2793,-118.5021
121713404,2012-06-26,2230,34.265,-118.5805
121711892,2012-05-25,2000,34.2246,-118.5361
121709613,2012-04-13,1525,34.2286,-118.523
121711931,2012-05-28,2100,34.2574,-118.4739
121713144,2012-06-21,1740,34.25,-118.5536
121710167,2012-04-24,1550,34.2648,-118.5023
121712423,2012-06-07,1130,34.2355,-118.5492
121711381,2012-05-18,1705,34.2427,-118.6065
121709396,2012-04-09,750,34.2282,-118.5438
121710869,2012-05-08,1415,34.25,-118.5536
121711514,2012-05-18,1445,34.231,-118.5536
121712899,2012-06-16,2200,34.2428,-118.5536
121710084,2012-04-22,2100,34.2703,-118.4959
121712388,2012-06-06,1455,34.2467,-118.5112
121709696,2012-04-15,200,34.2591,-118.6061
121710087,2012-04-23,750,34.2575,-118.498
121712557,2012-06-09,1630,34.25,-118.606
121709943,2012-04-19,2225,34.2356,-118.4741
121711045,2012-05-11,1545,34.2572,-118.5885
121712689,2012-06-11,1800,34.2357,-118.4895
121708726,2012-03-28,1530,34.2573,-118.5361
121711192,2012-05-14,2100,34.25,-118.5536
121713328,2012-06-25,1245,34.2668,-118.5265
121711626,2012-05-22,1440,34.27,-118.589
121709560,2012-04-12,1835,34.2256,-118.5361
121710697,2012-05-05,1245,34.2432,-118.5232
121711612,2012-05-08,740,34.2575,-118.5023
121711482,2012-05-19,2230,34.2432,-118.5232
121710936,2012-05-10,610,34.3036,-118.501
121712888,2012-06-16,1500,34.244,-118.5583
121708761,2012-03-29,1855,34.2205,-118.5536
121712161,2012-06-02,205,34.2683,-118.476
121711080,2012-05-05,1515,34.2645,-118.5361
121709393,2012-04-06,1115,34.2753,-118.5684
121712267,2012-06-04,1700,34.2747,-118.477
121709944,2012-04-19,2020,34.2574,-118.4849
121713378,2012-06-26,1305,34.2793,-118.5021
121712766,2012-06-13,830,34.25,-118.6061
121711219,2012-05-16,840,34.2285,-118.4939
121713486,2012-06-27,1445,34.231,-118.5536
121709641,2012-04-14,1105,34.2359,-118.52
121710640,2012-05-03,1025,34.2209,-118.5274
121712270,2012-06-03,1230,34.2428,-118.5536
121710865,2012-05-08,1250,34.2282,-118.5725
121709805,2012-04-17,345,34.25,-118.5712
121711805,2012-05-26,625,34.2247,-118.4742
121711594,2012-05-21,300,34.2573,-118.5273
121711170,2012-05-14,2115,34.25,-118.5536
121711895,2012-05-28,345,34.2212,-118.5055
121708892,2012-03-30,1830,34.2574,-118.4849
121709064,2012-04-03,1808,34.3075,-118.5026
121710285,2012-04-26,1355,34.2966,-118.5518
121712351,2012-06-05,1910,34.2792,-118.489
121711540,2012-05-21,920,34.2355,-118.5492
121709540,2012-04-11,640,34.2573,-118.5536
121712661,2012-06-11,2200,34.2573,-118.5361
121710526,2012-04-22,2010,34.2683,-118.4802
121712498,2012-06-08,1700,34.2678,-118.5479
121712690,2012-06-12,2145,34.2684,-118.4935
121711256,2012-05-17,135,34.2355,-118.5623
121708851,2012-03-31,1610,34.2282,-118.5711
121710105,2012-04-22,40,34.2576,-118.5198
121710319,2012-04-27,1330,34.2282,-118.597
121709002,2012-04-02,1340,34.2503,-118.5024
121709720,2012-04-16,1205,34.2409,-118.5886
121713031,2012-06-19,1655,34.2282,-118.5623
121710921,2012-05-09,1245,34.2663,-118.5552
121713160,2012-06-22,915,34.2439,-118.5687
121711105,2012-05-12,2340,34.2538,-118.4849
121710593,2012-05-03,1240,34.2355,-118.5536
121712076,2012-05-28,1930,34.2501,-118.4817
121709444,2012-04-10,620,34.2673,-118.5361
121712742,2012-06-13,1400,34.2564,-118.5536
121709775,2012-04-17,1015,34.2645,-118.5361
121711738,2012-05-24,2250,34.2576,-118.5154
121713440,2012-06-27,1850,34.2246,-118.5634
121712991,2012-06-18,1445,34.2944,-118.5489
121713231,2012-06-23,1230,34.227,-118.5885
121712929,2012-06-16,1845,34.2751,-118.5652
121711678,2012-05-24,705,34.25,-118.5623
121711410,2012-05-19,1000,34.2864,-118.5398
121710886,2012-05-09,720,34.2204,-118.5623
121713437,2012-06-27,1130,34.2355,-118.5536
121711643,2012-05-23,715,34.2207,-118.5361
121710257,2012-04-26,1130,34.2645,-118.5361
121712476,2012-06-08,200,34.2356,-118.4829
121708765,2012-03-29,2212,34.2282,-118.5645
121710474,2012-04-15,130,34.2758,-118.5248
121712317,2012-05-22,1550,34.2246,-118.5688
121709281,2012-04-06,1315,34.2246,-118.5361
121711965,2012-05-29,1510,34.2575,-118.5023
121710356,2012-04-28,1120,34.3202,-118.4966
121710131,2012-04-23,1200,34.2205,-118.5546
121712644,2012-06-11,1645,34.241,-118.5361
121713287,2012-06-24,1730,34.2503,-118.5024
121709858,2012-04-18,1000,34.2355,-118.5361
121711737,2012-05-24,2040,34.2645,-118.5392
121713072,2012-06-20,1620,34.2573,-118.5623
121711136,2012-05-13,600,34.2746,-118.4749
121713189,2012-06-22,1630,34.2228,-118.5536
121710028,2012-04-21,1245,34.2356,-118.4851
121710887,2012-05-09,810,34.2222,-118.571
121711838,2012-05-26,1750,34.2793,-118.5109
121709586,2012-04-12,1615,34.2372,-118.5885
121713654,2012-06-21,30,34.2356,-118.4763
121710555,2012-05-02,1610,34.2283,-118.4742
121713113,2012-06-21,915,34.25,-118.5536
121713190,2012-06-22,1500,34.2793,-118.5021
121710797,2012-05-07,1830,34.2428,-118.5536
121709773,2012-04-16,2350,34.2502,-118.4937
121712364,2012-06-06,800,34.2653,-118.5491
121713405,2012-06-27,210,34.2575,-118.4892
121712937,2012-06-17,1645,34.2356,-118.4763
121710372,2012-04-28,1030,34.2572,-118.606
121708769,2012-03-29,1835,34.2246,-118.5465
121710061,2012-04-21,115,34.25,-118.5361
121709138,2012-04-04,2040,34.2366,-118.4999
121712214,2012-06-02,2120,34.25,-118.5886
121713300,2012-06-25,1,34.3061,-118.5075
121710090,2012-04-23,745,34.2555,-118.5623
121709559,2012-04-12,1225,34.2358,-118.5113
121710037,2012-04-21,1830,34.2299,-118.5536
121711858,2012-05-27,45,34.2728,-118.476
121710985,2012-05-11,10,34.2394,-118.5112
121709836,2012-04-17,700,34.2282,-118.5929
121711050,2012-05-11,1655,34.2284,-118.4851
121708736,2012-03-29,840,34.2757,-118.5384
121711198,2012-05-15,1535,34.2299,-118.5536
121712059,2012-05-30,2235,34.2322,-118.5815
121710695,2012-05-04,1550,34.2649,-118.5234
121713332,2012-06-25,1840,34.2355,-118.5976
121711625,2012-05-22,2310,34.2358,-118.5025
121712439,2012-06-07,1445,34.2356,-118.4729
121711554,2012-05-21,1510,34.2591,-118.6061
121712558,2012-06-08,2335,34.2645,-118.5272
121712663,2012-06-12,141,34.241,-118.5361
121713392,2012-06-24,1115,34.2703,-118.4959
121712696,2012-03-02,1315,34.2649,-118.5197
121710322,2012-04-27,2225,34.3202,-118.4966
121708953,2012-04-01,2015,34.25,-118.5886
121709005,2012-04-02,1755,34.2264,-118.5273
121710168,2012-04-24,1310,34.25,-118.6061
121711187,2012-05-14,2330,34.2391,-118.5361
121709182,2012-04-05,1230,34.2285,-118.5026
121710296,2012-04-27,1020,34.231,-118.5536
121711358,2012-05-18,500,34.2573,-118.5798
121709416,2012-04-09,1515,34.2792,-118.489
121710410,2012-04-30,55,34.2648,-118.5023
121711528,2012-05-20,2015,34.2282,-118.5907
121708797,2012-03-31,2205,34.2212,-118.5027
121712818,2012-06-14,2210,34.2534,-118.6072
121710169,2012-04-24,1620,34.2355,-118.5623
121712231,2012-06-03,1030,34.2576,-118.5154
121710388,2012-04-29,420,34.2841,-118.5021
121712658,2012-06-11,2245,34.2355,-118.5492
121710507,2012-05-01,1645,34.2286,-118.5098
121712466,2012-06-07,1815,34.2645,-118.5886
121708862,2012-03-31,1720,34.2355,-118.5361
121709168,2012-04-05,850,34.2356,-118.4851
121711413,2012-05-19,1500,34.2591,-118.5233
121711475,2012-05-19,915,34.2645,-118.6061
121709344,2012-04-08,15,34.2575,-118.5023
121709953,2012-04-20,915,34.2285,-118.5026
121711389,2012-05-18,1255,34.32,-118.4967
121710693,2012-05-05,1145,34.2356,-118.4851
121711165,2012-05-14,1915,34.2284,-118.4851
121708891,2012-04-01,315,34.2228,-118.5448
121712560,2012-06-09,1500,34.2282,-118.5536
121709543,2012-04-10,1930,34.2761,-118.4906
121712350,2012-06-05,2135,34.2476,-118.606
121708768,2012-03-29,1835,34.2356,-118.4763
121712819,2012-06-15,240,34.2841,-118.5021
121712279,2012-06-04,1550,34.2609,-118.5886
121709304,2012-04-06,2225,34.2573,-118.5361
121711631,2012-05-22,1715,34.2427,-118.6065
121710158,2012-04-24,1235,34.2314,-118.5623
121713276,2012-06-24,955,34.2575,-118.5023
121709244,2012-04-06,840,34.2355,-118.5885
121713027,2012-06-19,1445,34.25,-118.6017
121711817,2012-05-26,930,34.2248,-118.5151
121710982,2012-05-10,1640,34.2282,-118.5798
121710427,2012-04-30,1115,34.2428,-118.5536
121711900,2012-05-25,1800,34.2355,-118.5317
121709646,2012-04-13,1420,34.2272,-118.5492
121710266,2012-04-26,1440,34.2573,-118.5361
121710471,2012-05-01,330,34.2247,-118.4764
121712483,2012-06-08,630,34.2661,-118.6153
121710360,2012-04-28,1245,34.2637,-118.4761
121709902,2012-04-18,2130,34.2573,-118.575
121710860,2012-05-08,1540,34.2502,-118.4849
121712630,2012-06-11,1515,34.2355,-118.5536
121709609,2012-04-13,1500,34.2355,-118.5404
121712235,2012-06-03,1410,34.2267,-118.5026
121710925,2012-05-09,2250,34.2572,-118.5885
121712079,2012-05-31,1200,34.2205,-118.5536
121712887,2012-06-16,1230,34.25,-118.5798
121709582,2012-04-12,1430,34.2356,-118.4741
121708762,2012-03-29,1100,34.2358,-118.5025
121711055,2012-05-11,1710,34.2455,-118.5378
121711644,2012-05-23,715,34.2207,-118.5361
121713335,2012-06-25,2135,34.2282,-118.5623
121709132,2012-04-04,1800,34.2646,-118.4761
121712741,2012-06-13,1500,34.2645,-118.5392
121709781,2012-04-17,740,34.22,-118.5863
121711595,2012-05-21,1135,34.2391,-118.5361
121711235,2012-05-16,740,34.2418,-118.5043
121710718,2012-05-05,1305,34.2431,-118.5156
121713120,2012-06-21,1127,34.2222,-118.571
121712313,2012-06-05,1300,34.2355,-118.5317
121713236,2012-06-23,1945,34.2713,-118.5798
121711874,2012-05-27,1515,34.2449,-118.5233
121712167,2012-06-02,1040,34.2355,-118.558
121709806,2012-04-17,1130,34.2428,-118.5361
121711676,2012-05-24,1100,34.2355,-118.5361
121710122,2012-04-23,800,34.2486,-118.5199
121710800,2012-05-07,1700,34.2356,-118.472
121709709,2012-04-16,345,34.2357,-118.4938
121713155,2012-06-22,600,34.2791,-118.4709
121713438,2012-06-27,1035,34.2391,-118.5361
121709480,2012-04-10,1705,34.2355,-118.5492
121711005,2012-05-11,1245,34.234,-118.5375
121711094,2012-05-12,1530,34.2282,-118.5885
121710246,2012-04-25,1800,34.2573,-118.5798
121710606,2012-05-03,950,34.2504,-118.5234
121709855,2012-04-18,1050,34.231,-118.4807
121711772,2012-05-25,1625,34.2767,-118.5447
121712999,2012-06-19,230,34.2284,-118.4804
121713439,2012-06-27,1735,34.2418,-118.5216
121710062,2012-04-21,1745,34.2226,-118.5766
121712450,2012-06-06,1735,34.2355,-118.5798
121715635,2012-06-20,1730,34.2356,-118.4851
121711346,2012-05-16,1930,34.2286,-118.5098
121712927,2012-06-17,2145,34.2285,-118.507
121710885,2012-05-09,610,34.2355,-118.5361
121712375,2012-06-06,530,34.2246,-118.5274
121711601,2012-05-22,815,34.2661,-118.6153
121710102,2012-04-22,1755,34.25,-118.5536
121711571,2012-05-21,1555,34.2282,-118.5536
121710905,2012-05-09,1845,34.2649,-118.5176
121708737,2012-03-29,715,34.2663,-118.5552
121711203,2012-05-14,800,34.2574,-118.4733
121713304,2012-06-19,715,34.3036,-118.501
121712756,2012-06-13,1440,34.2793,-118.5021
121712711,2012-06-12,2120,34.2575,-118.498
121711007,2012-05-11,720,34.2356,-118.4763
121709608,2012-04-13,1250,34.2649,-118.5132
121710323,2012-04-27,2020,34.2684,-118.5022
121709013,2012-04-02,1450,34.2792,-118.5654
121713088,2012-06-20,2245,34.2831,-118.5165
121713191,2012-06-22,1510,34.2663,-118.5552
121712670,2012-05-27,1200,34.25,-118.6061
121710310,2012-04-27,430,34.275,-118.5362
121712224,2012-06-03,350,34.2539,-118.4947
121711109,2012-05-13,550,34.2319,-118.571
121710727,2012-05-06,800,34.2355,-118.5317
121713188,2012-06-22,1700,34.2572,-118.6017
121709885,2012-04-18,1840,34.231,-118.5536
121713406,2012-06-26,2050,34.2503,-118.5024
121711853,2012-05-26,2300,34.2282,-118.5754
121710013,2012-04-20,850,34.2572,-118.5885
121711964,2012-05-29,1335,34.272,-118.4935
121712946,2012-06-18,815,34.2503,-118.5111
121710566,2012-05-02,1700,34.2428,-118.5536
121710164,2012-04-23,545,34.2572,-118.6017
121709243,2012-04-06,915,34.2747,-118.5788
121713463,2012-06-26,1830,34.2572,-118.6017
121709407,2012-04-09,1210,34.2287,-118.5273
121711527,2012-05-20,1940,34.2318,-118.5798
121708800,2012-03-30,2005,34.2591,-118.6017
121711395,2012-05-18,1150,34.2285,-118.5026
121710180,2012-04-24,1350,34.2732,-118.546
121712571,2012-06-09,1510,34.2355,-118.5448
121709756,2012-04-16,2335,34.25,-118.5405
121711703,2012-05-22,2030,34.2449,-118.5199
121712543,2012-06-09,140,34.25,-118.5842
121711186,2012-05-15,640,34.2572,-118.5885
121711623,2012-05-22,1615,34.2306,-118.5885
121709263,2012-04-06,1545,34.2355,-118.5536
121709481,2012-04-10,1935,34.2573,-118.5536
121710618,2012-05-03,1730,34.2573,-118.5361
121710389,2012-04-28,1935,34.2594,-118.5067
121710450,2012-04-29,1645,34.2684,-118.5149
121711796,2012-05-25,1855,34.2574,-118.4849
121712784,2012-06-13,1,34.2301,-118.5273
121708794,2012-03-30,1730,34.2356,-118.4851
121712212,2012-06-02,2100,34.2518,-118.5842
121713298,2012-06-23,1955,34.2355,-118.5274
121713003,2012-06-17,2030,34.2246,-118.5378
121710036,2012-04-22,200,34.2212,-118.5055
121711835,2012-05-26,945,34.2287,-118.5273
121713071,2012-06-20,1050,34.2683,-118.476
121712041,2012-05-30,1310,34.2355,-118.5536
121708946,2012-04-01,1740,34.2284,-118.4851
121711821,2012-05-26,1325,34.2572,-118.5973
121710205,2012-04-25,1405,34.25,-118.5886
121708767,2012-03-30,320,34.2565,-118.4837
121709545,2012-04-12,750,34.2624,-118.5045
121710382,2012-04-28,2150,34.2648,-118.5023
121712312,2012-06-02,200,34.2748,-118.5566
121711633,2012-05-22,1400,34.2703,-118.4959
121712844,2012-06-15,1320,34.2841,-118.5021
121714140,2012-06-13,2000,34.2428,-118.5361
121710152,2012-04-24,930,34.25,-118.5361
121713275,2012-06-24,1100,34.2202,-118.571
121709167,2012-04-05,1030,34.2308,-118.5361
121711090,2012-05-12,130,34.2576,-118.5154
121713025,2012-06-19,1400,34.2355,-118.5536
121710926,2012-05-09,2040,34.25,-118.5361
121712878,2012-06-16,25,34.2356,-118.4851
121709782,2012-04-17,1320,34.2246,-118.5426
121712080,2012-05-31,2020,34.2204,-118.5623
121709668,2012-04-15,1130,34.2536,-118.5973
121713154,2012-06-21,2150,34.2391,-118.5361
121710682,2012-05-03,1110,34.2951,-118.5461
121713448,2012-06-27,1320,34.2355,-118.5361
121713247,2012-06-24,130,34.2573,-118.5361
121710858,2012-05-07,2055,34.2357,-118.5231
121709834,2012-04-16,1330,34.2319,-118.5361
121712173,2012-06-02,640,34.2428,-118.5754
121713415,2012-06-27,1015,34.2754,-118.4782
121711645,2012-05-23,1130,34.241,-118.5337
121709134,2012-04-04,1520,34.2575,-118.5023
121711596,2012-05-21,730,34.25,-118.5361
121708890,2012-04-01,130,34.2212,-118.5055
121711153,2012-05-14,1705,34.2566,-118.5111
121710265,2012-04-26,1130,34.2356,-118.4851
121711921,2012-05-28,1305,34.2609,-118.5798
121712345,2012-06-05,1520,34.2282,-118.5754
121710466,2012-04-30,1830,34.2355,-118.5885
121709305,2012-04-06,2330,34.2624,-118.5088
121709925,2012-04-19,1655,34.2287,-118.5273
121712455,2012-06-07,1750,34.25,-118.606
121710359,2012-04-28,100,34.2707,-118.5345
121710120,2012-04-20,1800,34.2793,-118.5021
121712626,2012-06-11,810,34.3202,-118.4966
121708866,2012-03-31,1250,34.2572,-118.5973
121708764,2012-03-29,2210,34.2282,-118.5885
121709571,2012-04-12,2045,34.2504,-118.5233
121711466,2012-05-20,1255,34.2355,-118.5536
121709964,2012-04-20,1040,34.2578,-118.5233
121709318,2012-04-07,1545,34.2356,-118.4763
121712242,2012-06-03,2041,34.2792,-118.4824
121710955,2012-05-08,1515,34.2428,-118.5579
121711065,2012-05-12,950,34.2311,-118.5492
121712726,2012-06-13,1500,34.2419,-118.4806
121713359,2012-06-26,1350,34.2319,-118.5711
121710708,2012-05-05,1630,34.2573,-118.5536
121713139,2012-06-21,1415,34.2573,-118.5798
121711240,2012-05-16,1545,34.2757,-118.5384
121712280,2012-06-04,1710,34.2703,-118.4959
121711875,2012-05-27,1545,34.2314,-118.5623
121709610,2012-04-13,1910,34.25,-118.5886
121710805,2012-05-07,1230,34.2357,-118.5231
121711414,2012-05-19,1115,34.25,-118.6061
121710192,2012-04-25,815,34.2287,-118.5273
121711574,2012-05-20,2000,34.2322,-118.5815
121712851,2012-06-15,1925,34.2282,-118.5885
121711641,2012-05-23,1140,34.241,-118.5361
121712718,2012-06-13,1220,34.2827,-118.4694
121712556,2012-06-09,1145,34.2748,-118.5621
121709050,2012-04-03,1440,34.2355,-118.5623
121710352,2012-04-27,1840,34.2648,-118.5023
121711184,2012-05-15,750,34.2792,-118.4847
121710165,2012-04-13,1100,34.31,-118.5044
121708945,2012-04-01,1330,34.2684,-118.5022
121709267,2012-04-06,1340,34.2482,-118.5361
121712482,2012-06-07,700,34.2555,-118.5323
121710489,2012-04-28,5,34.2693,-118.5067
121710454,2012-04-30,1215,34.2573,-118.5536
121708801,2012-03-30,2125,34.2609,-118.5886
121712657,2012-06-11,1820,34.2214,-118.4749
121711250,2012-05-16,2200,34.2244,-118.5804
121712220,2012-06-02,2100,34.2306,-118.5885
121711598,2012-05-21,1500,34.2355,-118.6018
121710734,2012-05-06,920,34.2356,-118.4851
121711699,2012-05-24,1635,34.2355,-118.5623
121709846,2012-04-18,945,34.2282,-118.5536
121711004,2012-05-11,540,34.25,-118.5536
121711016,2012-05-11,1550,34.2518,-118.5886
121708741,2012-03-25,2215,34.2213,-118.4852
121711526,2012-05-20,2140,34.2841,-118.5021
121710034,2012-04-21,2025,34.2282,-118.5536
121710103,2012-04-22,1635,34.2739,-118.4978
121711851,2012-05-26,2025,34.2355,-118.5536
121713314,2012-06-25,1420,34.2283,-118.4764
121711205,2012-05-15,2225,34.2391,-118.5404
121712036,2012-05-29,1330,34.2391,-118.5338
121709596,2012-04-13,635,34.2282,-118.5711
121710568,2012-04-30,1650,34.2213,-118.4921
121712754,2012-06-13,1800,34.2282,-118.5885
121713093,2012-06-20,2225,34.2246,-118.5448
121712451,2012-06-07,840,34.2358,-118.5069
121713519,2012-06-18,1310,34.2214,-118.4721
121709754,2012-04-16,1630,34.2256,-118.5361
121711396,2012-05-18,1620,34.2222,-118.571
121712591,2012-06-10,1315,34.2356,-118.4741
121712385,2012-06-06,1500,34.2502,-118.4893
121713018,2012-06-19,1630,34.2212,-118.5027
121711797,2012-05-25,1740,34.2282,-118.5448
121712687,2012-06-12,1615,34.2612,-118.511
121712979,2012-06-18,1700,34.2748,-118.5566
121710074,2012-04-22,1400,34.2572,-118.606
121709241,2012-04-06,810,34.2791,-118.4759
121708793,2012-03-30,1500,34.2427,-118.5798
121710316,2012-04-27,1530,34.2355,-118.5552
121710638,2012-05-04,200,34.25,-118.5361
121709491,2012-04-10,1935,34.2209,-118.523
121709398,2012-04-09,1155,34.2287,-118.5273
121710397,2012-04-29,200,34.2373,-118.5361
121711307,2012-05-17,810,34.2663,-118.5552
121712788,2012-06-14,1300,34.2573,-118.5864
121713297,2012-06-24,1710,34.2427,-118.5886
121712183,2012-06-01,1345,34.2358,-118.5025
121709708,2012-04-15,2130,34.2204,-118.5623
121709872,2012-04-18,1310,34.2648,-118.5023
121711108,2012-05-09,830,34.2319,-118.571
121710907,2012-05-09,1345,34.2769,-118.5022
121711656,2012-05-23,1900,34.2464,-118.5361
121713175,2012-06-22,200,34.2212,-118.5012
121711822,2012-05-26,1450,34.2209,-118.5274
121710002,2012-04-20,1440,34.2299,-118.5536
121713067,2012-06-20,910,34.2246,-118.5623
121711938,2012-05-21,1100,34.2355,-118.5536
121709612,2012-04-12,1645,34.2573,-118.5361
121711614,2012-05-22,1035,34.2355,-118.5338
121710814,2012-05-08,25,34.2701,-118.4935
121713193,2012-06-22,1430,34.2358,-118.5025
121710871,2012-05-08,1550,34.2427,-118.6065
121713258,2012-06-23,530,34.32,-118.4967
121712909,2012-06-17,220,34.2283,-118.5492
121712102,2012-05-31,1930,34.2282,-118.5623
121710934,2012-05-10,800,34.2212,-118.5027
121709784,2012-04-11,1425,34.2355,-118.5623
121912535,2012-05-25,1505,34.2215,-118.4553
121914610,2012-06-27,1750,34.309,-118.4481
121912325,2012-05-23,1030,34.2561,-118.4395
121810791,2012-05-10,1230,33.9429,-118.2739
121807593,2012-03-10,1510,33.9256,-118.2652
121812499,2012-06-11,1705,33.9601,-118.2782
121808981,2012-04-05,905,33.8926,-118.2874
121807445,2012-03-08,1215,33.9348,-118.2826
121807240,2012-03-04,2130,33.9331,-118.2542
121810779,2012-03-23,1330,33.9424,-118.2517
121809466,2012-04-15,230,33.9534,-118.2475
121808790,2012-03-30,2350,33.932,-118.2642
121812774,2012-06-16,1455,33.9289,-118.287
121809897,2012-04-22,1510,33.9431,-118.2391
121811238,2012-05-20,1335,33.9283,-118.2695
121809052,2012-04-05,1930,33.8926,-118.2874
121807507,2012-03-08,1630,33.9572,-118.2717
121808139,2012-03-18,2030,33.9533,-118.246
121809506,2012-04-15,1135,33.9433,-118.2541
121810264,2012-04-16,1200,33.958,-118.2869
121812523,2012-06-11,2130,33.9348,-118.2652
121808289,2012-03-23,1645,33.9237,-118.2826
121811583,2012-05-25,550,33.9455,-118.3466
121812136,2012-06-05,1435,33.9021,-118.2893
121812374,2012-06-08,2300,33.9347,-118.2761
121808567,2012-03-28,1305,33.9347,-118.2761
121807751,2012-03-13,1500,33.9529,-118.2651
121808462,2012-03-08,800,33.9533,-118.2441
121811065,2012-05-16,810,33.9586,-118.2782
121809406,2012-04-13,720,33.9295,-118.2543
121810628,2012-05-06,1415,33.9406,-118.2462
121811462,2012-05-23,1620,33.9528,-118.2915
121810502,2012-05-03,1200,33.9586,-118.2782
121807893,2012-03-15,2105,33.8834,-118.2913
121807870,2012-03-15,1725,33.9164,-118.287
121809685,2012-04-18,1545,33.933,-118.2739
121809852,2012-04-21,1130,33.931,-118.2826
121809265,2012-04-11,835,33.9601,-118.2827
121813113,2012-06-23,850,33.9325,-118.2363
121811985,2012-06-01,1800,33.9475,-118.2608
121808863,2012-03-20,2000,33.9264,-118.2543
121811700,2012-05-28,2325,33.9456,-118.2826
121812411,2012-06-09,2300,33.9274,-118.2871
121807303,2012-03-05,2055,33.931,-118.2916
121809718,2012-04-19,1200,33.9519,-118.2915
121811288,2012-05-20,2100,33.9383,-118.2793
121808046,2012-03-19,1400,33.9601,-118.2827
121812825,2012-06-17,2010,33.9019,-118.2843
121811918,2012-05-31,1900,33.9456,-118.2796
121807102,2012-03-01,2040,33.8996,-118.283
121810053,2012-04-25,1205,33.9383,-118.2848
121808410,2012-03-25,2245,33.951,-118.2781
121811007,2012-05-14,130,33.9406,-118.2328
121807926,2012-03-16,2000,33.942,-118.2739
121812076,2012-06-03,1530,33.9601,-118.2695
121810164,2012-04-28,45,33.9311,-118.2621
121812034,2012-06-03,1115,33.9311,-118.2652
121812869,2012-06-18,1510,33.931,-118.287
121807651,2012-03-11,2100,33.9092,-118.2827
121809286,2012-04-10,2300,33.9514,-118.255
121810338,2012-05-01,1800,33.9601,-118.2782
121810704,2012-05-08,2250,33.9474,-118.2739
121811749,2012-05-29,800,33.931,-118.2739
121812422,2012-06-10,1030,33.931,-118.2739
121813217,2012-06-25,735,33.9021,-118.2893
121807348,2012-03-06,1450,33.9247,-118.2696
121807524,2012-03-09,855,33.9432,-118.2367
121809756,2012-04-19,2330,33.9457,-118.2541
121808762,2012-03-31,2035,33.9438,-118.2826
121809941,2012-04-23,1410,33.9465,-118.2695
121810879,2012-05-12,1935,33.9292,-118.2664
121807143,2012-03-02,1700,33.9565,-118.2782
121808334,2012-03-24,1200,33.9265,-118.2903
121810564,2012-05-05,1150,33.9325,-118.239
121812690,2012-06-13,1710,33.9456,-118.2792
121808288,2012-03-23,1800,33.9247,-118.2652
121808566,2012-03-27,2000,33.9348,-118.2463
121807042,2012-03-01,225,33.931,-118.2783
121808877,2012-04-03,1340,33.8926,-118.2874
121809195,2012-04-09,1250,33.9432,-118.2462
121812462,2012-06-11,1420,33.9292,-118.2586
121812922,2012-06-19,1800,33.9438,-118.2652
121810382,2012-05-02,830,33.9351,-118.2343
121808518,2012-03-27,2105,33.9456,-118.2739
121807103,2012-03-01,1850,33.9419,-118.2652
121810739,2012-05-09,1200,33.9482,-118.2419
121810948,2012-05-14,1200,33.9601,-118.2782
121809117,2012-04-07,1420,33.8834,-118.2913
121809420,2012-04-14,330,33.9429,-118.2673
121807451,2012-03-07,1605,33.9493,-118.2673
121810209,2012-04-29,45,33.9455,-118.2916
121813264,2012-06-26,1415,33.9446,-118.2826
121807508,2012-03-08,2110,33.9556,-118.2608
121815947,2012-03-09,1115,33.9602,-118.2651
121813451,2012-06-27,1200,33.9192,-118.2892
121808991,2012-04-05,1640,33.956,-118.2827
121810520,2012-05-04,1250,33.9457,-118.2462
